id_empresa	id_formula	fecha	orden_empaque	id_ingrediente	cantidad_digitada	cant_calculada	cant_formula_total	cant_formula_batche	costo_unitario	costo_total	tipo_registro	orden_empaq_anterior	id_usuario	fec_registro	ind_macro
01	PTCI111	28/05/1999 00:00:00	11712	MIDR055	0	1.080	0	0	1304.00	1408.32	C		IBPC	30/06/1999 16:10:24:64	N
01	PTCI111	28/05/1999 00:00:00	11712	MIDR065	0	0.800	0	0	106.21	84.97	C		IBPC	30/06/1999 16:10:24:64	N
01	PTCI111	28/05/1999 00:00:00	11712	MIDR085	0	0.720	0	0	1724.71	1241.79	C		IBPC	30/06/1999 16:10:24:64	N
01	PTCI111	28/05/1999 00:00:00	11712	MIDR090	0	0.054	0	0	31712.00	1712.45	C		IBPC	30/06/1999 16:10:24:7	N
01	PTCI111	28/05/1999 00:00:00	11712	MIDR095	0	0.126	0	0	18749.55	2362.44	C		IBPC	30/06/1999 16:10:24:7	N
01	PTCI111	28/05/1999 00:00:00	11712	MIDR100	0	0.210	0	0	3100.00	651.00	C		IBPC	30/06/1999 16:10:24:7	N
01	PTCI111	28/05/1999 00:00:00	11712	MIDR145	0	4.500	0	0	1525.40	6864.30	C		IBPC	30/06/1999 16:10:24:7	N
01	PTCI111	08/06/1999 00:00:00	11795	MAMP000	766072.000	1064.000	0	0	241.71	257179.44	P	11794	IBPC	12/07/1999 14:37:06:31	S
01	PTCI111	08/06/1999 00:00:00	11795	MAMP005	0	0	0	0	0	0	P	11794	IBPC	12/07/1999 14:37:06:36	S
01	PTCI111	08/06/1999 00:00:00	11795	MAMP010	19312.000	34.000	0	0	691.31	23504.54	P	11794	IBPC	12/07/1999 14:37:06:36	S
01	PTCI111	08/06/1999 00:00:00	11795	MAMP015	23428.000	14.000	0	0	979.56	13713.84	P	11794	IBPC	12/07/1999 14:37:06:36	S
01	PTCI111	08/06/1999 00:00:00	11795	MAMP020	0	0	0	0	566.33	0	P	11794	IBPC	12/07/1999 14:37:06:42	S
01	PTCI111	08/06/1999 00:00:00	11795	MAMP025	676.000	0	0	0	253.45	0	P	11794	IBPC	12/07/1999 14:37:06:42	S
01	PTCI111	08/06/1999 00:00:00	11795	MAMP030	28205.000	0	0	0	252.54	0	P	11794	IBPC	12/07/1999 14:37:06:42	S
01	PTCI111	08/06/1999 00:00:00	11795	MAMP035	366.000	0	0	0	31.41	0	P	11794	IBPC	12/07/1999 14:37:06:42	S
01	PTCI111	08/06/1999 00:00:00	11795	MAMP040	261511.000	541.000	0	0	341.38	184686.58	P	11794	IBPC	12/07/1999 14:37:06:47	S
01	PTCI111	08/06/1999 00:00:00	11795	MAMP045	25873.000	112.000	0	0	628.97	70444.64	P	11794	IBPC	12/07/1999 14:37:06:47	S
01	PTCI111	08/06/1999 00:00:00	11795	MAMP050	4764.000	24.000	0	0	59.76	1434.24	P	11794	IBPC	12/07/1999 14:37:06:47	S
