id_empresa	id_formula	fecha	orden_empaque	tipo_registro	orden_empaque_anterior	cantidad_producida	n_batches	id_usuario	fec_registro	ind_macro	costo_m_prima_usada	cant_m_prima_usada	costo_unitario_orden
01	PTGR142	21/07/1998 00:00:00	8583	P	8582	12600.00	7.00	ERSS	24/08/1998 13:53:08:29	S	3946304.660	12530.000	314.950
01	PTGR170	21/07/1998 00:00:00	8584	P	8583	16200.00	9.00	ERSS	24/08/1998 13:53:08:84	S	5126823.850	16103.000	314.950
01	PTGR152	21/07/1998 00:00:00	8572	P	8571	3600.00	2.00	ERSS	24/08/1998 13:53:00:38	S	1187567.340	3583.000	331.440
01	PTGR162	21/07/1998 00:00:00	8578	C		48600.00	27.00	ERSS	24/08/1998 13:53:36:19	N	888062.350	326.997	2715.810
01	PTGR174	21/07/1998 00:00:00	8574	C		21600.00	12.00	ERSS	24/08/1998 13:53:34:44	N	372848.237	137.040	2720.730
01	PTGR130	21/07/1998 00:00:00	8582	P	8581	11200.00	8.00	ERSS	24/08/1998 13:53:07:69	S	3366164.150	11119.000	302.740
01	PTGR174	21/07/1998 00:00:00	8574	P	8573	21600.00	12.00	ERSS	24/08/1998 13:53:01:75	S	6679284.070	21485.000	310.880
01	PTGR152	21/07/1998 00:00:00	8572	C		3600.00	2.00	ERSS	24/08/1998 13:53:33:61	N	66563.722	24.402	2727.800
01	PTGR142	21/07/1998 00:00:00	8583	C		12600.00	7.00	ERSS	24/08/1998 13:53:38:33	N	231199.077	93.506	2472.560
01	PTGR152	21/07/1998 00:00:00	8581	P	8580	32400.00	18.00	ERSS	24/08/1998 13:53:06:81	S	10665961.820	32194.000	331.300
01	PTGR152	21/07/1998 00:00:00	8581	C		32400.00	18.00	ERSS	24/08/1998 13:53:37:51	N	599073.501	219.618	2727.800
01	PTGR150	21/07/1998 00:00:00	8571	P	8570	5400.00	3.00	ERSS	24/08/1998 13:52:59:78	S	1766064.500	5351.000	330.040
01	PTGR155	21/07/1998 00:00:00	8569	P	8568	21600.00	12.00	ERSS	24/08/1998 13:52:57:96	S	6844427.510	21475.000	318.720
01	PTGR133	21/07/1998 00:00:00	8579	P	8578	4200.00	3.00	ERSS	24/08/1998 13:53:05:49	S	1293228.670	4172.000	309.980
01	PTGR130	21/07/1998 00:00:00	8570	C		2800.00	2.00	ERSS	24/08/1998 13:53:32:73	N	65299.682	23.004	2838.620
01	PTGR162	21/07/1998 00:00:00	8578	P	8577	48600.00	27.00	ERSS	24/08/1998 13:53:04:45	S	15697119.670	48268.000	325.210
01	PTRP192	21/07/1998 00:00:00	8575	P	8574	2800.00	2.00	ERSS	24/08/1998 13:53:02:52	S	815575.690	2787.000	292.640
01	PTGR120	21/07/1998 00:00:00	8580	P	8579	16200.00	9.00	ERSS	24/08/1998 13:53:06:2	S	5454825.700	16114.000	338.510
01	PTRP156	21/07/1998 00:00:00	8573	C		18000.00	10.00	ERSS	24/08/1998 13:53:34:05	N	391481.384	121.200	3230.040
01	PTCI150	21/07/1998 00:00:00	8576	C		18000.00	10.00	ERSS	24/08/1998 13:53:35:31	N	330998.933	126.110	2624.680
01	PTGR130	21/07/1998 00:00:00	8582	C		11200.00	8.00	ERSS	24/08/1998 13:53:37:9	N	261198.728	92.016	2838.620
01	PTGR133	21/07/1998 00:00:00	8579	C		4200.00	3.00	ERSS	24/08/1998 13:53:36:58	N	117828.147	35.406	3327.910
01	PTGR150	21/07/1998 00:00:00	8571	C		5400.00	3.00	ERSS	24/08/1998 13:53:33:17	N	99299.680	37.833	2624.680
01	PTGR155	21/07/1998 00:00:00	8569	C		21600.00	12.00	ERSS	24/08/1998 13:53:32:35	N	367123.661	134.640	2726.710
01	PTRP155	22/07/1998 00:00:00	8586	P	8585	12600.00	7.00	ERSS	24/08/1998 13:54:53:47	S	3992393.470	12520.000	318.880
01	PTGR150	22/07/1998 00:00:00	8598	C		48600.00	27.00	ERSS	24/08/1998 13:55:23:08	N	893697.118	340.497	2568.430
01	PTRP155	22/07/1998 00:00:00	8590	C		12600.00	7.00	ERSS	24/08/1998 13:55:19:62	N	212611.969	78.540	2707.050
01	PTCI170	22/07/1998 00:00:00	8595	P	8594	7200.00	4.00	ERSS	24/08/1998 13:55:00:56	S	2273792.040	7162.000	317.480
01	PTGR170	22/07/1998 00:00:00	8585	P	8584	16200.00	9.00	ERSS	24/08/1998 13:54:52:7	S	5125671.300	16099.000	318.380
01	PTCI160	22/07/1998 00:00:00	8589	C		36000.00	20.00	ERSS	24/08/1998 13:55:19:23	N	617988.181	231.820	2665.810
01	PTGR170	22/07/1998 00:00:00	8585	C		16200.00	9.00	ERSS	24/08/1998 13:55:17:53	N	259747.254	103.059	2520.370
01	PTCI151	22/07/1998 00:00:00	8588	C		36000.00	20.00	ERSS	24/08/1998 13:55:18:79	N	651306.677	246.820	2638.790
01	PTCI170	22/07/1998 00:00:00	8595	C		7200.00	4.00	ERSS	24/08/1998 13:55:21:81	N	115443.224	45.804	2520.370
01	PTRP155	22/07/1998 00:00:00	8586	C		12600.00	7.00	ERSS	24/08/1998 13:55:17:91	N	212611.969	78.540	2707.050
01	PTGR176	22/07/1998 00:00:00	8597	P	8596	32400.00	18.00	ERSS	24/08/1998 13:55:01:99	S	10276750.560	32222.000	318.940
01	PTCI171	22/07/1998 00:00:00	8593	C		7200.00	4.00	ERSS	24/08/1998 13:55:20:94	N	113572.779	44.884	2530.360
01	PTCI111	22/07/1998 00:00:00	8592	P	8591	3600.00	2.00	ERSS	24/08/1998 13:54:57:48	S	1284073.940	3586.000	358.080
01	PTCI171	22/07/1998 00:00:00	8593	P	8592	7200.00	4.00	ERSS	24/08/1998 13:54:58:53	S	2281797.960	7168.000	318.330
01	PTCI151	22/07/1998 00:00:00	8588	P	8587	36000.00	20.00	ERSS	24/08/1998 13:54:54:68	S	11828785.410	35804.000	330.380
01	PTGR162	22/07/1998 00:00:00	8596	C		48600.00	27.00	ERSS	24/08/1998 13:55:22:25	N	888062.350	326.997	2715.810
01	PTCI111	22/07/1998 00:00:00	8592	C		3600.00	2.00	ERSS	24/08/1998 13:55:20:55	N	68989.051	24.208	2849.850
01	PTCI130	22/07/1998 00:00:00	8591	C		9800.00	7.00	ERSS	24/08/1998 13:55:20:06	N	228548.887	80.514	2838.620
01	PTRP175	22/07/1998 00:00:00	8587	P	8586	18000.00	10.00	ERSS	24/08/1998 13:54:54:08	S	5562877.780	17897.000	310.830
01	PTCI160	22/07/1998 00:00:00	8589	P	8588	36000.00	20.00	ERSS	24/08/1998 13:54:55:23	S	11611471.490	35865.000	323.750
01	PTRP175	22/07/1998 00:00:00	8587	C		18000.00	10.00	ERSS	24/08/1998 13:55:18:35	N	398456.864	123.200	3234.230
01	PTRP123	22/07/1998 00:00:00	8594	P	8593	3600.00	2.00	ERSS	24/08/1998 13:54:59:62	S	1159097.480	3579.000	323.860
01	PTRP155	22/07/1998 00:00:00	8590	P	8589	12600.00	7.00	ERSS	24/08/1998 13:54:56:22	S	3993593.520	12537.000	318.540
01	PTGR150	22/07/1998 00:00:00	8598	P	8597	48600.00	27.00	ERSS	24/08/1998 13:55:02:54	S	15868015.090	48283.000	318.940
01	PTRP123	22/07/1998 00:00:00	8594	C		3600.00	2.00	ERSS	24/08/1998 13:55:21:43	N	77497.598	26.900	2880.950
01	PTGR176	22/07/1998 00:00:00	8597	C		32400.00	18.00	ERSS	24/08/1998 13:55:22:69	N	557601.897	217.098	2568.430
01	PTGR162	22/07/1998 00:00:00	8596	P	8595	48600.00	27.00	ERSS	24/08/1998 13:55:01:38	S	15677141.590	48342.000	324.300
01	PTCI130	22/07/1998 00:00:00	8591	P	8590	9800.00	7.00	ERSS	24/08/1998 13:54:56:88	S	2944857.870	9733.000	302.560
01	PTGR142	23/07/1998 00:00:00	8609	P	8608	9000.00	5.00	ERSS	24/08/1998 13:57:22:05	S	2815129.740	8940.000	314.890
01	PTGR170	23/07/1998 00:00:00	8610	C		16200.00	9.00	ERSS	24/08/1998 13:57:51:87	N	259747.254	103.059	2520.370
01	PTGR162	23/07/1998 00:00:00	8608	P	8607	66600.00	37.00	ERSS	24/08/1998 13:57:00	S	21532866.650	66151.000	325.510
01	PTGR152	23/07/1998 00:00:00	8599	P	8598	32400.00	18.00	ERSS	24/08/1998 13:57:14:19	S	10621697.710	32238.000	329.480
01	PTGR120	23/07/1998 00:00:00	8600	P	8599	16200.00	9.00	ERSS	24/08/1998 13:57:14:96	S	5447032.050	16088.000	338.580
01	PTGR152	23/07/1998 00:00:00	8599	C		32400.00	18.00	ERSS	24/08/1998 13:57:47:37	N	599073.501	219.618	2727.800
01	PTRP155	23/07/1998 00:00:00	8606	C		28800.00	16.00	ERSS	24/08/1998 13:57:50:22	N	501667.654	179.520	2794.490
01	PTGR170	23/07/1998 00:00:00	8610	P	8609	16200.00	9.00	ERSS	24/08/1998 13:57:23:91	S	5122679.250	16096.000	318.260
01	PTRP174	23/07/1998 00:00:00	8603	P	8602	36000.00	20.00	ERSS	24/08/1998 13:57:17:32	S	11163016.590	35875.000	311.160
01	PTRP155	23/07/1998 00:00:00	8606	P	8605	28800.00	16.00	ERSS	24/08/1998 13:57:19:35	S	9120771.660	28619.000	318.700
01	PTRP174	23/07/1998 00:00:00	8603	C		36000.00	20.00	ERSS	24/08/1998 13:57:49:07	N	641035.528	228.400	2806.640
01	PTCI160	23/07/1998 00:00:00	8605	C		36000.00	20.00	ERSS	24/08/1998 13:57:49:84	N	617988.181	231.820	2665.810
01	PTGR170	23/07/1998 00:00:00	8601	P	8600	10800.00	6.00	ERSS	24/08/1998 13:57:15:89	S	3986080.580	12519.000	318.400
01	PTGR130	23/07/1998 00:00:00	8611	C		5600.00	4.00	ERSS	24/08/1998 13:57:52:26	N	130618.986	46.008	2520.370
01	PTGR155	23/07/1998 00:00:00	8607	C		27000.00	15.00	ERSS	24/08/1998 13:57:50:61	N	473620.926	168.300	2814.150
01	PTRP155	23/07/1998 00:00:00	8602	C		10800.00	6.00	ERSS	24/08/1998 13:57:48:63	N	188125.370	67.320	2794.490
01	PTRP191	23/07/1998 00:00:00	8604	C		21000.00	15.00	ERSS	24/08/1998 13:57:49:4	N	313341.947	125.040	2505.930
01	PTRP191	23/07/1998 00:00:00	8604	P	8603	21000.00	15.00	ERSS	24/08/1998 13:57:17:93	S	6114537.890	20903.000	292.520
01	PTGR142	23/07/1998 00:00:00	8609	C		9000.00	5.00	ERSS	24/08/1998 13:57:51:43	N	165142.198	66.790	2472.560
01	PTGR162	23/07/1998 00:00:00	8608	C		66600.00	37.00	ERSS	24/08/1998 13:57:50:99	N	1216974.332	448.107	2715.810
01	PTGR130	23/07/1998 00:00:00	8611	P	8610	5600.00	4.00	ERSS	24/08/1998 13:57:24:85	S	1682154.760	5559.000	318.260
01	PTRP155	23/07/1998 00:00:00	8602	P	8601	10800.00	6.00	ERSS	24/08/1998 13:57:16:72	S	2850298.720	8948.000	318.540
01	PTGR155	23/07/1998 00:00:00	8607	P	8606	27000.00	15.00	ERSS	24/08/1998 13:57:19:9	S	8551337.320	26830.000	318.720
01	PTGR120	23/07/1998 00:00:00	8600	C		16200.00	9.00	ERSS	24/08/1998 13:57:47:86	N	372563.210	126.774	2938.800
01	PTCI160	23/07/1998 00:00:00	8605	P	8604	36000.00	20.00	ERSS	24/08/1998 13:57:18:75	S	11622243.330	35779.000	324.830
01	PTGR170	23/07/1998 00:00:00	8601	C		10800.00	6.00	ERSS	24/08/1998 13:57:48:25	N	173164.836	68.706	2520.370
01	PTGR162	24/07/1998 00:00:00	8624	C		54000.00	30.00	ERSS	24/08/1998 13:59:33:32	N	986735.945	363.330	2715.810
01	PTCI161	24/07/1998 00:00:00	8617	C		36000.00	20.00	ERSS	24/08/1998 13:59:29:2	N	568732.035	224.620	2531.970
01	PTCI164	24/07/1998 00:00:00	8618	C		7200.00	4.00	ERSS	24/08/1998 13:59:29:58	N	117303.559	43.084	2722.670
01	PTCI150	24/07/1998 00:00:00	8621	P	8620	27000.00	15.00	ERSS	24/08/1998 13:59:05:03	S	8830841.190	26838.000	329.040
01	PTGR150	24/07/1998 00:00:00	8626	P	8625	43200.00	24.00	ERSS	24/08/1998 13:59:08:88	S	14118241.180	42911.000	329.840
01	PTRP155	24/07/1998 00:00:00	8612	P	8611	7200.00	4.00	ERSS	24/08/1998 13:58:59:26	S	2282245.230	7164.000	318.570
01	PTRL154	24/07/1998 00:00:00	8616	C		7200.00	4.00	ERSS	24/08/1998 13:59:28:7	N	179168.236	51.068	3508.420
01	PTGR176	24/07/1998 00:00:00	8623	P	8622	32400.00	18.00	ERSS	24/08/1998 13:59:06:35	S	10281674.460	32222.000	319.090
01	PTRL172	24/07/1998 00:00:00	8615	C		5400.00	3.00	ERSS	24/08/1998 13:59:28:16	N	125503.846	35.181	3567.380
01	PTGR162	24/07/1998 00:00:00	8624	P	8623	54000.00	30.00	ERSS	24/08/1998 13:59:07:45	S	17434170.630	53706.000	324.620
01	PTRL153	24/07/1998 00:00:00	8614	C		3600.00	2.00	ERSS	24/08/1998 13:59:27:61	N	111449.745	28.294	3938.990
01	PTGR152	24/07/1998 00:00:00	8625	C		41400.00	23.00	ERSS	24/08/1998 13:59:33:76	N	765482.807	280.623	2727.800
01	PTCI151	24/07/1998 00:00:00	8619	C		27000.00	15.00	ERSS	24/08/1998 13:59:30:02	N	488480.008	185.115	2638.790
01	PTRL173	24/07/1998 00:00:00	8613	C		1800.00	1.00	ERSS	24/08/1998 13:59:00	N	41834.615	11.727	3567.380
01	PTRL172	24/07/1998 00:00:00	8615	P	8614	5400.00	3.00	ERSS	24/08/1998 13:59:01:19	S	1734994.070	5381.000	322.430
01	PTRP134	24/07/1998 00:00:00	8622	P	8621	16800.00	12.00	ERSS	24/08/1998 13:59:05:64	S	5137594.970	16708.000	307.490
01	PTGR176	24/07/1998 00:00:00	8623	C		32400.00	18.00	ERSS	24/08/1998 13:59:32:82	N	557601.897	217.098	2568.430
01	PTCI150	24/07/1998 00:00:00	8621	C		27000.00	15.00	ERSS	24/08/1998 13:59:31:78	N	496498.399	189.165	2624.680
01	PTRP155	24/07/1998 00:00:00	8612	C		7200.00	4.00	ERSS	24/08/1998 13:59:26:56	N	126278.682	44.880	2813.700
01	PTCI165	24/07/1998 00:00:00	8620	C		7200.00	4.00	ERSS	24/08/1998 13:59:30:57	N	112659.072	43.844	2569.540
01	PTRL154	24/07/1998 00:00:00	8616	P	8615	7200.00	4.00	ERSS	24/08/1998 13:59:01:85	S	2358772.400	7165.000	329.210
01	PTGR152	24/07/1998 00:00:00	8625	P	8624	41400.00	23.00	ERSS	24/08/1998 13:59:08:27	S	13579939.230	41171.000	329.840
01	PTCI151	24/07/1998 00:00:00	8619	P	8618	27000.00	15.00	ERSS	24/08/1998 13:59:03:77	S	8883464.870	26868.000	330.630
01	PTCI165	24/07/1998 00:00:00	8620	P	8619	7200.00	4.00	ERSS	24/08/1998 13:59:04:43	S	2321758.610	7160.000	324.270
01	PTRL153	24/07/1998 00:00:00	8614	P	8613	3600.00	2.00	ERSS	24/08/1998 13:59:00:58	S	1176410.910	3575.000	329.070
01	PTCI164	24/07/1998 00:00:00	8618	P	8617	7200.00	4.00	ERSS	24/08/1998 13:59:03:11	S	2321049.630	7159.000	324.210
01	PTRL173	24/07/1998 00:00:00	8613	P	8612	1800.00	1.00	ERSS	24/08/1998 13:58:59:92	S	574402.410	1792.000	320.540
01	PTGR150	24/07/1998 00:00:00	8626	C		43200.00	24.00	ERSS	24/08/1998 13:59:34:64	N	794397.438	302.664	2727.800
01	PTCI161	24/07/1998 00:00:00	8617	P	8616	36000.00	20.00	ERSS	24/08/1998 13:59:02:45	S	11637053.590	35823.000	324.850
01	PTRP134	24/07/1998 00:00:00	8622	C		16800.00	12.00	ERSS	24/08/1998 13:59:32:22	N	296450.038	112.440	2636.520
01	PTGR152	25/07/1998 00:00:00	8629	P	8628	27000.00	15.00	ERSS	24/08/1998 14:00:52:96	S	8860432.540	26861.000	329.860
01	PTGR170	25/07/1998 00:00:00	8627	P	8626	16200.00	9.00	ERSS	24/08/1998 14:00:51:64	S	5120848.670	16107.000	317.930
01	PTCI160	25/07/1998 00:00:00	8633	C		18000.00	10.00	ERSS	24/08/1998 14:01:13:17	N	290181.919	115.510	2512.180
01	PTRP134	25/07/1998 00:00:00	8631	C		11200.00	8.00	ERSS	24/08/1998 14:01:12:29	N	197581.659	74.960	2635.830
01	PTGR152	25/07/1998 00:00:00	8629	C		27000.00	15.00	ERSS	24/08/1998 14:01:11:53	N	498975.191	183.015	2726.420
01	PTCI160	25/07/1998 00:00:00	8633	P	8632	18000.00	10.00	ERSS	24/08/1998 14:00:56:37	S	5870212.430	17896.000	328.020
01	PTRP155	25/07/1998 00:00:00	8634	C		12600.00	7.00	ERSS	24/08/1998 14:01:13:5	N	220928.723	78.540	2512.180
01	PTCI161	25/07/1998 00:00:00	8632	P	8631	19800.00	11.00	ERSS	24/08/1998 14:00:55:6	S	6402547.490	19706.000	324.900
01	PTRP155	25/07/1998 00:00:00	8634	P	8633	12600.00	7.00	ERSS	24/08/1998 14:00:56:91	S	4022514.390	12533.000	328.020
01	PTRP155	25/07/1998 00:00:00	8630	C		23400.00	13.00	ERSS	24/08/1998 14:01:11:91	N	410296.201	145.860	2812.950
01	PTRP155	25/07/1998 00:00:00	8630	P	8629	23400.00	13.00	ERSS	24/08/1998 14:00:53:89	S	7410137.680	23262.000	318.550
01	PTCI161	25/07/1998 00:00:00	8632	C		19800.00	11.00	ERSS	24/08/1998 14:01:12:73	N	312681.392	123.541	2530.990
01	PTGR162	25/07/1998 00:00:00	8628	C		14400.00	8.00	ERSS	24/08/1998 14:01:11:09	N	262998.952	96.888	2714.460
01	PTRP134	25/07/1998 00:00:00	8631	P	8630	11200.00	8.00	ERSS	24/08/1998 14:00:55:05	S	3425985.060	11142.000	307.480
01	PTGR170	25/07/1998 00:00:00	8627	C		16200.00	9.00	ERSS	24/08/1998 14:01:10:65	N	259645.990	103.059	2519.390
01	PTGR162	25/07/1998 00:00:00	8628	P	8627	14400.00	8.00	ERSS	24/08/1998 14:00:52:3	S	4643568.340	14308.000	324.540
01	PTGR142	27/07/1998 00:00:00	8648	P	8647	9000.00	5.00	ERSS	24/08/1998 14:03:49:49	S	2869148.820	8978.000	319.580
01	PTGR162	27/07/1998 00:00:00	8649	C		48600.00	27.00	ERSS	24/08/1998 14:05:05:89	N	894621.306	328.617	2722.380
01	PTGR150	27/07/1998 00:00:00	8654	C		27000.00	15.00	ERSS	24/08/1998 14:05:08:03	N	500139.994	190.065	2696.360
01	PTCI180	27/07/1998 00:00:00	8637	C		3600.00	2.00	ERSS	24/08/1998 14:05:00:84	N	55189.685	22.034	2504.750
01	PTCI180	27/07/1998 00:00:00	8637	P	8636	3600.00	2.00	ERSS	24/08/1998 14:03:41:86	S	1123259.220	3577.000	314.020
01	PTGR152	27/07/1998 00:00:00	8651	C		30600.00	17.00	ERSS	24/08/1998 14:05:06:77	N	569912.525	208.437	2734.220
01	PTGR130	27/07/1998 00:00:00	8653	P	8652	7000.00	5.00	ERSS	24/08/1998 14:03:53:17	S	2132391.640	6946.000	307.000
01	PTCI130	27/07/1998 00:00:00	8641	P	8640	2800.00	2.00	ERSS	24/08/1998 14:03:44:33	S	852095.220	2778.000	306.730
01	PTRP174	27/07/1998 00:00:00	8639	C		27000.00	15.00	ERSS	24/08/1998 14:05:01:72	N	487487.544	172.200	2830.940
01	PTGR120	27/07/1998 00:00:00	8652	P	8651	16200.00	9.00	ERSS	24/08/1998 14:03:52:57	S	5505910.140	16105.000	341.880
01	PTGR150	27/07/1998 00:00:00	8654	P	8653	27000.00	15.00	ERSS	24/08/1998 14:03:54:27	S	8946297.670	26841.000	307.000
01	PTRP155	27/07/1998 00:00:00	8635	C		18000.00	10.00	ERSS	24/08/1998 14:05:00:02	N	315608.718	112.200	2812.910
01	PTRP156	27/07/1998 00:00:00	8638	P	8637	3600.00	2.00	ERSS	24/08/1998 14:03:42:46	S	1149835.490	3581.000	321.090
01	PTRP134	27/07/1998 00:00:00	8643	C		18200.00	13.00	ERSS	24/08/1998 14:05:03:37	N	323318.681	122.330	2643.000
01	PTCI111	27/07/1998 00:00:00	8642	P	8641	9000.00	5.00	ERSS	24/08/1998 14:03:44:93	S	3225911.780	8947.000	360.560
01	PTCI150	27/07/1998 00:00:00	8644	P	8643	18000.00	10.00	ERSS	24/08/1998 14:03:46:52	S	5961376.670	17884.000	333.340
01	PTGR130	27/07/1998 00:00:00	8653	C		7000.00	5.00	ERSS	24/08/1998 14:05:07:65	N	149809.569	55.560	2696.360
01	PTRP134	27/07/1998 00:00:00	8640	C		9800.00	7.00	ERSS	24/08/1998 14:05:02:1	N	174094.675	65.870	2643.000
01	PTCI150	27/07/1998 00:00:00	8644	C		18000.00	10.00	ERSS	24/08/1998 14:05:03:8	N	333426.663	126.710	2631.420
01	PTCI130	27/07/1998 00:00:00	8641	C		2800.00	2.00	ERSS	24/08/1998 14:05:02:54	N	59923.827	22.224	2696.360
01	PTRP174	27/07/1998 00:00:00	8639	P	8638	27000.00	15.00	ERSS	24/08/1998 14:03:43:12	S	8394678.200	26840.000	312.770
01	PTCI170	27/07/1998 00:00:00	8636	P	8635	3600.00	2.00	ERSS	24/08/1998 14:03:41:25	S	1154585.630	3584.000	322.150
01	PTCI151	27/07/1998 00:00:00	8645	P	8644	18000.00	10.00	ERSS	24/08/1998 14:03:47:35	S	5984927.500	17885.000	334.630
01	PTGR152	27/07/1998 00:00:00	8651	P	8650	30600.00	17.00	ERSS	24/08/1998 14:03:51:96	S	10168526.950	30411.000	334.370
01	PTCI111	27/07/1998 00:00:00	8642	C		9000.00	5.00	ERSS	24/08/1998 14:05:02:98	N	170866.103	60.070	2844.450
01	PTRP134	27/07/1998 00:00:00	8640	P	8639	9800.00	7.00	ERSS	24/08/1998 14:03:43:72	S	3018073.080	9751.000	309.510
01	PTCI160	27/07/1998 00:00:00	8646	C		12600.00	7.00	ERSS	24/08/1998 14:05:04:63	N	203122.101	80.857	2512.120
01	PTGR152	27/07/1998 00:00:00	8650	P	8649	1800.00	1.00	ERSS	24/08/1998 14:03:51:03	S	597773.270	1789.000	334.140
01	PTGR120	27/07/1998 00:00:00	8652	C		16200.00	9.00	ERSS	24/08/1998 14:05:07:21	N	350146.837	123.714	2830.290
01	PTCI170	27/07/1998 00:00:00	8636	C		3600.00	2.00	ERSS	24/08/1998 14:05:00:45	N	58217.990	23.022	2528.800
01	PTRP155	27/07/1998 00:00:00	8635	P	8634	18000.00	10.00	ERSS	24/08/1998 14:03:40:37	S	5742840.940	17894.000	320.940
01	PTCI151	27/07/1998 00:00:00	8645	C		18000.00	10.00	ERSS	24/08/1998 14:05:04:24	N	327985.390	123.010	2666.330
01	PTGR155	27/07/1998 00:00:00	8647	C		19800.00	11.00	ERSS	24/08/1998 14:05:05:01	N	352456.144	124.080	2840.560
01	PTGR162	27/07/1998 00:00:00	8649	P	8648	48600.00	27.00	ERSS	24/08/1998 14:03:50:42	S	15884426.700	48331.000	328.660
01	PTRP134	27/07/1998 00:00:00	8643	P	8642	18200.00	13.00	ERSS	24/08/1998 14:03:45:92	S	5602969.780	18109.000	309.400
01	PTGR155	27/07/1998 00:00:00	8647	P	8646	19800.00	11.00	ERSS	24/08/1998 14:03:48:61	S	6314380.310	19677.000	320.900
01	PTCI160	27/07/1998 00:00:00	8646	P	8645	12600.00	7.00	ERSS	24/08/1998 14:03:48:01	S	4112478.600	12534.000	328.110
01	PTGR152	27/07/1998 00:00:00	8650	C		1800.00	1.00	ERSS	24/08/1998 14:05:06:33	N	33524.266	12.261	2734.220
01	PTRP156	27/07/1998 00:00:00	8638	C		3600.00	2.00	ERSS	24/08/1998 14:05:01:28	N	80671.744	24.240	3328.040
01	PTGR142	27/07/1998 00:00:00	8648	C		9000.00	5.00	ERSS	24/08/1998 14:05:05:45	N	147868.160	64.190	2303.600
01	PTRP123	28/07/1998 00:00:00	8661	P	8660	3600.00	2.00	ERSS	24/08/1998 14:06:45:97	S	1165881.100	3574.000	326.210
01	PTRP156	28/07/1998 00:00:00	8658	P	8657	18000.00	10.00	ERSS	24/08/1998 14:06:43:49	S	5749779.750	17910.000	321.040
01	PTRP155	28/07/1998 00:00:00	8663	P	8662	36000.00	20.00	ERSS	24/08/1998 14:06:47:45	S	11615368.520	36081.000	321.920
01	PTCI160	28/07/1998 00:00:00	8655	C		23400.00	13.00	ERSS	24/08/1998 14:07:07:66	N	376985.707	150.163	2510.510
01	PTCI161	28/07/1998 00:00:00	8656	P	8655	16200.00	9.00	ERSS	24/08/1998 14:06:42:23	S	5303880.560	16107.000	329.290
01	PTCI161	28/07/1998 00:00:00	8656	C		16200.00	9.00	ERSS	24/08/1998 14:07:08:1	N	257609.853	101.529	2537.300
01	PTCI160	28/07/1998 00:00:00	8655	P	8654	23400.00	13.00	ERSS	24/08/1998 14:06:41:08	S	7633808.190	23273.000	328.010
01	PTRP156	28/07/1998 00:00:00	8658	C		18000.00	10.00	ERSS	24/08/1998 14:07:08:98	N	405959.676	121.800	3333.000
01	PTGR176	28/07/1998 00:00:00	8667	C		41400.00	23.00	ERSS	24/08/1998 14:07:12:72	N	717711.813	278.783	2629.950
01	PTGR162	28/07/1998 00:00:00	8665	P	8664	32400.00	18.00	ERSS	24/08/1998 14:06:49:26	S	10620011.190	32213.000	329.680
01	PTGR150	28/07/1998 00:00:00	8666	C		25200.00	14.00	ERSS	24/08/1998 14:07:12:33	N	466537.732	177.394	2629.950
01	PTRP123	28/07/1998 00:00:00	8661	C		3600.00	2.00	ERSS	24/08/1998 14:07:10:24	N	77881.610	26.400	2950.060
01	PTRP175	28/07/1998 00:00:00	8659	C		18000.00	10.00	ERSS	24/08/1998 14:07:09:42	N	412741.696	123.800	3333.940
01	PTRP191	28/07/1998 00:00:00	8660	C		21000.00	15.00	ERSS	24/08/1998 14:07:09:8	N	318417.774	125.640	2534.370
01	PTRP134	28/07/1998 00:00:00	8662	C		28000.00	20.00	ERSS	24/08/1998 14:07:10:63	N	497413.356	188.200	2643.000
01	PTGR162	28/07/1998 00:00:00	8665	C		32400.00	18.00	ERSS	24/08/1998 14:07:11:89	N	596080.439	219.078	2720.860
01	PTRP155	28/07/1998 00:00:00	8663	C		36000.00	20.00	ERSS	24/08/1998 14:07:11:01	N	636419.352	225.600	2821.010
01	PTGR174	28/07/1998 00:00:00	8664	C		27000.00	15.00	ERSS	24/08/1998 14:07:11:45	N	487487.544	172.200	2830.940
01	PTGR150	28/07/1998 00:00:00	8666	P	8665	25200.00	14.00	ERSS	24/08/1998 14:06:49:87	S	8377428.550	25041.000	334.550
01	PTRP175	28/07/1998 00:00:00	8659	P	8658	18000.00	10.00	ERSS	24/08/1998 14:06:44:65	S	5599447.600	17897.000	312.870
01	PTGR176	28/07/1998 00:00:00	8667	P	8666	41400.00	23.00	ERSS	24/08/1998 14:06:50:47	S	13352617.540	41158.000	334.550
01	PTGR174	28/07/1998 00:00:00	8664	P	8663	27000.00	15.00	ERSS	24/08/1998 14:06:48:05	S	8405066.650	26855.000	312.980
01	PTCI152	28/07/1998 00:00:00	8657	C		7200.00	4.00	ERSS	24/08/1998 14:07:08:54	N	134022.895	49.044	2732.710
01	PTRP191	28/07/1998 00:00:00	8660	P	8659	21000.00	15.00	ERSS	24/08/1998 14:06:45:25	S	6162654.770	20910.000	294.720
01	PTCI152	28/07/1998 00:00:00	8657	P	8656	7200.00	4.00	ERSS	24/08/1998 14:06:42:89	S	2390041.340	7155.000	334.040
01	PTRP134	28/07/1998 00:00:00	8662	P	8661	28000.00	20.00	ERSS	24/08/1998 14:06:46:68	S	8620049.600	27851.000	309.510
