id_empresa	id_formula	fecha	cant_producida	n_batches	cant_m_prima_usada	costo_m_prima_usada	costo_unitario_diario	id_usuario	fec_registro
01	PTRP155	21/10/1998 00:00:00	36000.000	20.000	36015.600	13487777.140	374.500	IBPC	10/12/1998 17:02:18:26
01	PTCI171	21/10/1998 00:00:00	36000.000	20.000	36069.620	13283682.390	368.280	IBPC	10/12/1998 17:02:18:2
01	PTCI170	21/10/1998 00:00:00	30600.000	17.000	30656.730	11326529.360	369.460	IBPC	10/12/1998 17:02:18:2
01	PTCI161	21/10/1998 00:00:00	46800.000	26.000	46883.230	17675902.560	377.020	IBPC	10/12/1998 17:02:18:15
01	PTGR160	21/10/1998 00:00:00	46800.000	26.000	46839.530	17980299.260	383.870	IBPC	10/12/1998 17:02:18:26
01	PTGR155	21/10/1998 00:00:00	9000.000	5.000	9013.900	3376096.290	374.540	IBPC	10/12/1998 17:02:18:2
01	PTGR152	21/10/1998 00:00:00	54000.000	30.000	54055.330	21289935.710	393.850	IBPC	10/12/1998 17:02:18:2
01	PTRL110	21/10/1998 00:00:00	1800.000	1.000	1802.310	766475.930	425.270	IBPC	10/12/1998 17:02:18:26
01	PTGR162	21/10/1998 00:00:00	45000.000	25.000	45049.280	17439207.960	387.110	IBPC	10/12/1998 17:02:18:26
01	PTCI171	22/10/1998 00:00:00	9000.000	5.000	9010.410	3332771.320	369.880	IBPC	10/12/1998 15:24:03:77
01	PTGR160	22/10/1998 00:00:00	10800.000	6.000	10816.510	4167117.520	385.260	IBPC	10/12/1998 15:24:03:82
01	PTGR176	22/10/1998 00:00:00	34200.000	19.000	34244.350	12690028.190	370.570	IBPC	10/12/1998 15:24:03:88
01	PTGR162	22/10/1998 00:00:00	27000.000	15.000	27036.570	10443451.020	386.270	IBPC	10/12/1998 15:24:03:82
01	PTGR152	22/10/1998 00:00:00	27000.000	15.000	27055.170	10506371.110	388.330	IBPC	10/12/1998 15:24:03:82
01	PTCI160	22/10/1998 00:00:00	30600.000	17.000	30643.770	11807345.720	385.310	IBPC	10/12/1998 15:24:03:77
01	PTCI135	22/10/1998 00:00:00	7000.000	5.000	7021.510	2558100.380	364.320	IBPC	10/12/1998 15:24:03:77
01	PTRL172	22/10/1998 00:00:00	9000.000	5.000	9018.590	3536797.740	392.170	IBPC	10/12/1998 15:24:03:88
01	PTRL153	22/10/1998 00:00:00	1800.000	1.000	1804.960	720129.540	398.970	IBPC	10/12/1998 15:24:03:88
01	PTCI130	22/10/1998 00:00:00	9800.000	7.000	9825.210	3530203.800	359.300	IBPC	10/12/1998 15:24:03:71
01	PTCI120	22/10/1998 00:00:00	18000.000	10.000	18031.260	7324569.910	406.220	IBPC	10/12/1998 15:24:03:71
01	PTRP134	22/10/1998 00:00:00	14000.000	10.000	14050.100	5022470.930	357.470	IBPC	10/12/1998 15:24:03:88
01	PTCI152	22/10/1998 00:00:00	10800.000	6.000	10815.870	4199516.860	388.270	IBPC	10/12/1998 15:24:03:77
01	PTRP156	22/10/1998 00:00:00	16200.000	9.000	16211.720	6240612.640	384.940	IBPC	10/12/1998 15:24:03:93
01	PTRL124	22/10/1998 00:00:00	5400.000	3.000	5406.380	2202486.240	407.390	IBPC	10/12/1998 15:24:03:88
01	PTCI140	22/10/1998 00:00:00	16200.000	9.000	16234.440	6041329.150	372.130	IBPC	10/12/1998 15:24:03:77
01	PTGR174	22/10/1998 00:00:00	12600.000	7.000	12617.790	4625199.060	366.560	IBPC	10/12/1998 15:24:03:82
01	PTCI150	23/10/1998 00:00:00	25200.000	14.000	25238.790	9742813.490	386.030	IBPC	07/12/1998 15:31:22:35
01	PTCI160	23/10/1998 00:00:00	9000.000	5.000	9007.760	3503435.470	388.940	IBPC	07/12/1998 15:31:22:35
01	PTRP174	23/10/1998 00:00:00	9000.000	5.000	9009.850	3341544.320	370.880	IBPC	07/12/1998 15:31:22:46
01	PTRP175	23/10/1998 00:00:00	3600.000	2.000	3603.740	1353774.050	375.660	IBPC	07/12/1998 15:31:22:51
01	PTGR176	23/10/1998 00:00:00	32400.000	18.000	32483.280	11970324.680	368.510	IBPC	07/12/1998 15:31:22:46
01	PTRP191	23/10/1998 00:00:00	1400.000	1.000	1405.190	481645.830	342.760	IBPC	07/12/1998 15:31:22:51
01	PTCI171	23/10/1998 00:00:00	27000.000	15.000	27037.220	10091941.170	373.260	IBPC	07/12/1998 15:31:22:4
01	PTRP155	23/10/1998 00:00:00	45000.000	25.000	45040.500	17294650.770	383.980	IBPC	07/12/1998 15:31:22:46
01	PTGR160	23/10/1998 00:00:00	41400.000	23.000	41460.270	15708786.600	378.890	IBPC	07/12/1998 15:31:22:4
01	PTRP192	23/10/1998 00:00:00	1400.000	1.000	1404.890	488631.500	347.810	IBPC	07/12/1998 15:31:22:51
01	PTRP123	23/10/1998 00:00:00	1800.000	1.000	1798.210	697476.020	387.870	IBPC	07/12/1998 15:31:22:46
01	PTGR152	23/10/1998 00:00:00	32400.000	18.000	32461.600	12390516.630	381.700	IBPC	07/12/1998 15:31:22:4
01	PTGR174	23/10/1998 00:00:00	10800.000	6.000	10820.820	3956506.280	365.640	IBPC	07/12/1998 15:31:22:46
01	PTGR162	23/10/1998 00:00:00	32400.000	18.000	32433.880	12317559.140	379.770	IBPC	07/12/1998 15:31:22:4
01	PTCI150	24/10/1998 00:00:00	10800.000	6.000	10815.630	4339693.780	401.240	IBPC	10/12/1998 17:04:54:91
01	PTCI160	24/10/1998 00:00:00	36000.000	20.000	36067.020	14202002.140	393.770	IBPC	10/12/1998 17:04:54:91
01	PTCI161	24/10/1998 00:00:00	36000.000	20.000	36078.020	13916734.970	385.740	IBPC	10/12/1998 17:04:54:96
01	PTGR176	26/10/1998 00:00:00	9000.000	5.000	9016.360	3464382.600	384.230	IBPC	10/12/1998 17:07:19:53
01	PTRL153	26/10/1998 00:00:00	12600.000	7.000	12617.700	5047042.280	400.000	IBPC	10/12/1998 17:07:19:53
01	PTGR160	26/10/1998 00:00:00	1800.000	1.000	1802.750	716295.110	397.330	IBPC	10/12/1998 17:07:19:47
01	PTGR120	26/10/1998 00:00:00	5400.000	3.000	5411.390	2221152.870	410.460	IBPC	10/12/1998 17:07:19:42
01	PTRP134	26/10/1998 00:00:00	25200.000	18.000	25246.780	9218614.660	365.140	IBPC	10/12/1998 17:07:19:53
01	PTCI171	26/10/1998 00:00:00	36000.000	20.000	36061.620	13447599.090	372.910	IBPC	10/12/1998 17:07:19:42
01	PTGR152	26/10/1998 00:00:00	32400.000	18.000	32423.600	12771160.930	393.880	IBPC	10/12/1998 17:07:19:47
01	PTGR130	26/10/1998 00:00:00	14000.000	10.000	14031.020	5141020.320	366.400	IBPC	10/12/1998 17:07:19:42
01	PTGR142	26/10/1998 00:00:00	3600.000	2.000	3601.080	1355958.630	376.540	IBPC	10/12/1998 17:07:19:47
01	PTGR162	26/10/1998 00:00:00	48600.000	27.000	48647.820	18842902.830	387.330	IBPC	10/12/1998 17:07:19:47
01	PTGR152	27/10/1998 00:00:00	32400.000	18.000	32432.600	13212889.000	407.400	IBPC	10/12/1998 17:09:11:63
01	PTCI135	27/10/1998 00:00:00	5600.000	4.000	5610.210	2089387.690	372.430	IBPC	10/12/1998 17:09:11:57
01	PTGA500	27/10/1998 00:00:00	920.000	1.000	924.000	211410.590	228.800	IBPC	10/12/1998 17:09:11:63
01	PTRP134	27/10/1998 00:00:00	2800.000	2.000	2801.420	1022868.170	365.120	IBPC	10/12/1998 17:09:11:74
01	PTGR176	27/10/1998 00:00:00	1800.000	1.000	1795.190	690575.260	384.680	IBPC	10/12/1998 17:09:11:68
01	PTCI170	27/10/1998 00:00:00	5400.000	3.000	5404.890	2063951.190	381.870	IBPC	10/12/1998 17:09:11:63
01	PTRL172	27/10/1998 00:00:00	5400.000	3.000	5406.920	2201177.810	407.100	IBPC	10/12/1998 17:09:11:68
01	PTRP156	27/10/1998 00:00:00	23400.000	13.000	23418.040	9264780.650	395.630	IBPC	10/12/1998 17:09:11:74
01	PTRP155	27/10/1998 00:00:00	36000.000	20.000	36046.600	14019232.670	388.920	IBPC	10/12/1998 17:09:11:74
01	PTGA501	27/10/1998 00:00:00	2760.000	3.000	2767.000	736396.540	266.140	IBPC	10/12/1998 17:09:11:63
01	PTCI131	27/10/1998 00:00:00	7000.000	5.000	7022.510	2593442.890	369.300	IBPC	10/12/1998 17:09:11:57
01	PTCI130	27/10/1998 00:00:00	21000.000	15.000	21079.030	7723755.280	366.420	IBPC	10/12/1998 17:09:11:57
01	PTCI152	27/10/1998 00:00:00	10800.000	6.000	10819.870	4405749.930	407.190	IBPC	10/12/1998 17:09:11:63
01	PTCI120	27/10/1998 00:00:00	7200.000	4.000	7215.180	2995146.330	415.120	IBPC	10/12/1998 17:09:11:57
01	PTGR174	27/10/1998 00:00:00	3600.000	2.000	3601.940	1376377.140	382.120	IBPC	10/12/1998 17:09:11:68
01	PTGR111	28/10/1998 00:00:00	9000.000	5.000	9006.020	3842985.280	426.710	IBPC	10/12/1998 17:11:41:3
01	PTGR155	28/10/1998 00:00:00	7200.000	4.000	7198.720	2813027.170	390.770	IBPC	10/12/1998 17:11:41:36
01	PTCI170	28/10/1998 00:00:00	30600.000	17.000	30624.730	11937406.160	389.800	IBPC	10/12/1998 17:11:41:3
01	PTRL174	28/10/1998 00:00:00	5400.000	3.000	5412.320	2248313.070	415.410	IBPC	10/12/1998 17:11:41:41
01	PTRP175	28/10/1998 00:00:00	5400.000	3.000	5403.610	2091209.650	387.000	IBPC	10/12/1998 17:11:41:41
01	PTRL138	28/10/1998 00:00:00	5600.000	4.000	5610.090	2221532.670	395.990	IBPC	10/12/1998 17:11:41:41
01	PTGR176	28/10/1998 00:00:00	30600.000	17.000	30621.210	11999615.520	391.870	IBPC	10/12/1998 17:11:41:36
01	PTGR160	28/10/1998 00:00:00	16200.000	9.000	16212.760	6444260.700	397.480	IBPC	10/12/1998 17:11:41:36
01	PTGR130	28/10/1998 00:00:00	16800.000	12.000	16831.220	6338116.280	376.570	IBPC	10/12/1998 17:11:41:3
01	PTRP174	28/10/1998 00:00:00	36000.000	20.000	36023.400	13761673.400	382.020	IBPC	10/12/1998 17:11:41:41
01	PTGR162	28/10/1998 00:00:00	64800.000	36.000	64860.760	26004257.350	400.920	IBPC	10/12/1998 17:11:41:36
01	PTGR160	30/10/1998 00:00:00	28800.000	16.000	28856.020	11064787.750	383.450	IBPC	10/12/1998 17:12:51:44
01	PTGR176	30/10/1998 00:00:00	16200.000	9.000	16216.640	6359682.000	392.170	IBPC	10/12/1998 17:12:51:44
01	PTCI170	30/10/1998 00:00:00	36000.000	20.000	36028.620	14049428.080	389.950	IBPC	10/12/1998 17:12:51:39
01	PTCI142	30/10/1998 00:00:00	7200.000	4.000	7206.150	2787777.790	386.860	IBPC	10/12/1998 17:12:51:33
01	PTRP155	30/10/1998 00:00:00	34200.000	19.000	34208.420	13375331.800	391.000	IBPC	10/12/1998 17:12:51:44
01	PTCI150	30/10/1998 00:00:00	21600.000	12.000	21623.250	8777301.750	405.920	IBPC	10/12/1998 17:12:51:33
01	PTCI161	30/10/1998 00:00:00	36000.000	20.000	36039.020	14334669.270	397.750	IBPC	10/12/1998 17:12:51:39
01	PTGR152	30/10/1998 00:00:00	64800.000	36.000	64858.200	26462808.990	408.010	IBPC	10/12/1998 17:12:51:39
01	PTGR162	30/10/1998 00:00:00	54000.000	30.000	54053.130	21695492.840	401.370	IBPC	10/12/1998 17:12:51:44
01	PTCI150	31/10/1998 00:00:00	10800.000	6.000	10811.630	4253884.710	393.450	IBPC	10/12/1998 17:58:03
01	PTCI171	31/10/1998 00:00:00	28800.000	16.000	28832.700	11130415.240	386.030	IBPC	10/12/1998 17:58:03:06
01	PTCI142	31/10/1998 00:00:00	3600.000	2.000	3601.080	1392707.140	386.750	IBPC	10/12/1998 17:58:03
01	PTCI170	31/10/1998 00:00:00	18000.000	10.000	18031.310	6984158.880	387.340	IBPC	10/12/1998 17:58:03
01	PTRP155	31/10/1998 00:00:00	10800.000	6.000	10805.080	4223674.300	390.900	IBPC	10/12/1998 17:58:03:06
01	PTCI150	03/11/1998 00:00:00	25200.000	14.000	25242.790	9931603.900	393.440	IBPC	23/12/1998 17:11:38:72
01	PTCI160	03/11/1998 00:00:00	36000.000	20.000	36065.020	14076525.560	390.310	IBPC	23/12/1998 17:11:38:77
01	PTCI171	03/11/1998 00:00:00	7200.000	4.000	7212.920	2784668.300	386.070	IBPC	23/12/1998 17:11:38:77
01	PTCI170	03/11/1998 00:00:00	36000.000	20.000	36040.620	13959681.140	387.330	IBPC	23/12/1998 17:11:38:77
01	PTGR120	03/11/1998 00:00:00	32400.000	18.000	32455.150	13339340.600	411.010	IBPC	23/12/1998 17:11:38:83
01	PTGR160	03/11/1998 00:00:00	12600.000	7.000	12614.260	4895814.140	388.120	IBPC	23/12/1998 17:11:38:83
01	PTRP134	03/11/1998 00:00:00	12600.000	9.000	12610.460	4732005.960	375.240	IBPC	23/12/1998 17:11:38:88
01	PTCI161	03/11/1998 00:00:00	36000.000	20.000	36032.020	14062558.940	390.280	IBPC	23/12/1998 17:11:38:77
01	PTGR152	03/11/1998 00:00:00	32400.000	18.000	32439.600	12748738.840	393.000	IBPC	23/12/1998 17:11:38:83
01	PTGR130	03/11/1998 00:00:00	16800.000	12.000	16833.220	6260813.540	371.930	IBPC	23/12/1998 17:11:38:83
01	PTGR155	03/11/1998 00:00:00	3600.000	2.000	3603.540	1406523.410	390.320	IBPC	23/12/1998 17:11:38:83
01	PTGR176	03/11/1998 00:00:00	32400.000	18.000	32444.700	12526599.750	386.090	IBPC	23/12/1998 17:11:38:88
01	PTGR162	03/11/1998 00:00:00	10800.000	6.000	10809.630	4207786.480	389.260	IBPC	23/12/1998 17:11:38:88
01	PTGR111	04/11/1998 00:00:00	16200.000	9.000	16212.040	6918109.450	426.730	IBPC	23/12/1998 17:13:25:66
01	PTGR160	04/11/1998 00:00:00	48600.000	27.000	48680.280	19001415.310	390.330	IBPC	23/12/1998 17:13:25:66
01	PTRP191	04/11/1998 00:00:00	14000.000	10.000	14026.840	5015619.800	357.570	IBPC	23/12/1998 17:13:25:77
01	PTRP174	04/11/1998 00:00:00	18000.000	10.000	18007.230	6881279.540	382.140	IBPC	23/12/1998 17:13:25:77
01	PTCI130	04/11/1998 00:00:00	12600.000	9.000	12627.220	4700591.030	372.260	IBPC	23/12/1998 17:13:25:6
01	PTRP155	04/11/1998 00:00:00	36000.000	20.000	36045.400	14064268.110	390.180	IBPC	23/12/1998 17:13:25:77
01	PTCI120	04/11/1998 00:00:00	18000.000	10.000	18028.860	7413305.550	411.190	IBPC	23/12/1998 17:13:25:6
01	PTGR176	04/11/1998 00:00:00	9000.000	5.000	9012.300	3416666.050	379.110	IBPC	23/12/1998 17:13:25:71
01	PTCI131	04/11/1998 00:00:00	4200.000	3.000	4217.510	1583950.940	375.570	IBPC	23/12/1998 17:13:25:6
01	PTGR142	04/11/1998 00:00:00	7200.000	4.000	7220.310	2792480.530	386.750	IBPC	23/12/1998 17:13:25:66
01	PTGR162	04/11/1998 00:00:00	48600.000	27.000	48654.820	18833478.760	387.080	IBPC	23/12/1998 17:13:25:71
01	PTGR174	04/11/1998 00:00:00	19800.000	11.000	19811.450	7570178.920	382.110	IBPC	23/12/1998 17:13:25:71
01	PTGR130	04/11/1998 00:00:00	16800.000	12.000	16833.620	6345311.950	376.940	IBPC	23/12/1998 17:13:25:66
01	PTRP134	04/11/1998 00:00:00	15400.000	11.000	15428.400	5787983.710	375.150	IBPC	23/12/1998 17:13:25:71
01	PTCI150	05/11/1998 00:00:00	18000.000	10.000	18025.710	6967007.820	386.500	IBPC	23/12/1998 17:15:40:39
01	PTGR160	05/11/1998 00:00:00	32400.000	18.000	32456.520	12442060.350	383.350	IBPC	23/12/1998 17:15:40:45
01	PTCI180	05/11/1998 00:00:00	12600.000	7.000	12620.560	4735054.990	375.190	IBPC	23/12/1998 17:15:40:45
01	PTGR174	05/11/1998 00:00:00	27000.000	15.000	27024.350	10208567.870	377.750	IBPC	23/12/1998 17:15:40:5
01	PTCI135	05/11/1998 00:00:00	11200.000	8.000	11239.020	4290953.100	381.790	IBPC	23/12/1998 17:15:40:39
01	PTCI154	05/11/1998 00:00:00	10800.000	6.000	10829.270	4234914.060	391.060	IBPC	23/12/1998 17:15:40:45
01	PTRP155	05/11/1998 00:00:00	36000.000	20.000	36064.400	13817288.190	383.130	IBPC	23/12/1998 17:15:40:56
01	PTRL153	05/11/1998 00:00:00	10800.000	6.000	10816.740	4291073.340	396.710	IBPC	23/12/1998 17:15:40:56
01	PTGR152	05/11/1998 00:00:00	48600.000	27.000	48675.900	18782787.310	385.870	IBPC	23/12/1998 17:15:40:45
01	PTRP123	05/11/1998 00:00:00	5400.000	3.000	5404.720	2122936.700	392.790	IBPC	23/12/1998 17:15:40:56
01	PTCI131	05/11/1998 00:00:00	16800.000	12.000	16834.020	6402191.560	380.310	IBPC	23/12/1998 17:15:40:39
01	PTGR176	05/11/1998 00:00:00	7200.000	4.000	7206.040	2731394.740	379.040	IBPC	23/12/1998 17:15:40:5
01	PTRP156	05/11/1998 00:00:00	18000.000	10.000	18035.700	6999653.010	388.100	IBPC	23/12/1998 17:15:40:56
01	PTRP175	05/11/1998 00:00:00	5400.000	3.000	5406.370	2070049.460	382.890	IBPC	23/12/1998 17:15:40:61
01	PTRL172	05/11/1998 00:00:00	1800.000	1.000	1801.310	703977.400	390.810	IBPC	23/12/1998 17:15:40:56
01	PTRL137	05/11/1998 00:00:00	4200.000	3.000	4206.450	1611409.780	383.080	IBPC	23/12/1998 17:15:40:5
01	PTGR162	05/11/1998 00:00:00	21600.000	12.000	21612.250	8303489.050	384.200	IBPC	23/12/1998 17:15:40:5
01	PTCI150	06/11/1998 00:00:00	18000.000	10.000	18022.710	6959558.120	386.150	IBPC	23/12/1998 17:17:38:54
01	PTRP192	06/11/1998 00:00:00	1400.000	1.000	1402.080	507848.960	362.210	IBPC	23/12/1998 17:17:38:65
01	PTGR142	06/11/1998 00:00:00	10800.000	6.000	10809.970	4178314.710	386.520	IBPC	23/12/1998 17:17:38:59
01	PTGR152	06/11/1998 00:00:00	32400.000	18.000	32458.600	12516763.700	385.620	IBPC	23/12/1998 17:17:38:59
01	PTRP155	06/11/1998 00:00:00	41400.000	23.000	41438.210	15866901.310	382.910	IBPC	23/12/1998 17:17:38:65
01	PTRP191	06/11/1998 00:00:00	2800.000	2.000	2800.770	1001071.700	357.430	IBPC	23/12/1998 17:17:38:65
01	PTCI160	06/11/1998 00:00:00	21600.000	12.000	21636.010	8288901.480	383.110	IBPC	23/12/1998 17:17:38:54
01	PTGR176	06/11/1998 00:00:00	5400.000	3.000	5407.780	2049202.610	378.940	IBPC	23/12/1998 17:17:38:59
01	PTCI161	06/11/1998 00:00:00	23400.000	13.000	23431.280	8974704.590	383.020	IBPC	23/12/1998 17:17:38:54
01	PTCI171	06/11/1998 00:00:00	41400.000	23.000	41470.200	15701323.400	378.620	IBPC	23/12/1998 17:17:38:59
01	PTCI150	07/11/1998 00:00:00	3600.000	2.000	3601.540	1462541.530	406.090	IBPC	23/12/1998 17:19:47:5
01	PTRP155	07/11/1998 00:00:00	21600.000	12.000	21601.240	8443906.830	390.900	IBPC	23/12/1998 17:19:47:56
01	PTCI161	07/11/1998 00:00:00	12600.000	7.000	12614.540	5018609.670	397.840	IBPC	23/12/1998 17:19:47:5
01	PTRP174	07/11/1998 00:00:00	9000.000	5.000	9005.120	3439122.710	381.910	IBPC	23/12/1998 17:19:47:56
01	PTGR190	07/11/1998 00:00:00	9000.000	9.000	8991.520	2312188.940	257.150	IBPC	23/12/1998 17:19:47:56
01	PTGR160	08/11/1998 00:00:00	36000.000	20.000	36118.020	14092817.460	390.190	IBPC	28/12/1998 11:50:47:61
01	PTGR176	08/11/1998 00:00:00	14400.000	8.000	14450.090	5578240.830	386.040	IBPC	28/12/1998 11:50:47:66
01	PTGR162	08/11/1998 00:00:00	102600.000	57.000	102714.950	40262639.620	391.980	IBPC	28/12/1998 11:50:47:66
01	PTCI150	09/11/1998 00:00:00	50400.000	28.000	50479.590	19866199.730	393.550	IBPC	23/12/1998 17:21:07:58
01	PTGR111	09/11/1998 00:00:00	16200.000	9.000	16219.040	6926372.160	427.050	IBPC	23/12/1998 17:21:07:64
01	PTGR160	09/11/1998 00:00:00	32400.000	18.000	32421.520	12905867.190	398.060	IBPC	23/12/1998 17:21:07:69
01	PTCI160	09/11/1998 00:00:00	36000.000	20.000	36065.020	14072822.620	390.210	IBPC	23/12/1998 17:21:07:64
01	PTCI161	09/11/1998 00:00:00	41400.000	23.000	41442.190	16173086.840	390.260	IBPC	23/12/1998 17:21:07:64
01	PTGR152	09/11/1998 00:00:00	16200.000	9.000	16215.300	6622208.920	408.390	IBPC	23/12/1998 17:21:07:69
01	PTGR176	09/11/1998 00:00:00	16200.000	9.000	16226.350	6262381.680	385.940	IBPC	23/12/1998 17:21:07:75
01	PTGR174	09/11/1998 00:00:00	27000.000	15.000	27020.350	10324081.740	382.090	IBPC	23/12/1998 17:21:07:69
01	PTGR130	09/11/1998 00:00:00	16800.000	12.000	16832.620	6344902.720	376.940	IBPC	23/12/1998 17:21:07:69
01	PTGR120	09/11/1998 00:00:00	32400.000	18.000	32441.140	13339954.130	411.200	IBPC	23/12/1998 17:21:07:64
01	PTRP134	10/11/1998 00:00:00	28000.000	20.000	28038.000	10520955.190	375.240	IBPC	23/12/1998 17:22:36:84
01	PTGR160	10/11/1998 00:00:00	52200.000	29.000	52283.780	20395380.800	390.090	IBPC	23/12/1998 17:22:36:78
01	PTGA500	10/11/1998 00:00:00	920.000	1.000	925.000	207483.050	224.310	IBPC	23/12/1998 17:22:36:73
01	PTGR174	10/11/1998 00:00:00	7200.000	4.000	7205.890	2752094.850	381.920	IBPC	23/12/1998 17:22:36:78
01	PTGR152	10/11/1998 00:00:00	34200.000	19.000	34264.410	13456640.470	392.730	IBPC	23/12/1998 17:22:36:73
01	PTCI170	10/11/1998 00:00:00	36000.000	20.000	36054.420	13955389.290	387.060	IBPC	23/12/1998 17:22:36:67
01	PTGR176	10/11/1998 00:00:00	16200.000	9.000	16219.350	6245489.500	385.060	IBPC	23/12/1998 17:22:36:78
01	PTCI130	10/11/1998 00:00:00	28000.000	20.000	28042.040	10439627.920	372.280	IBPC	23/12/1998 17:22:36:67
01	PTGR130	10/11/1998 00:00:00	16800.000	12.000	16823.630	6263555.260	372.310	IBPC	23/12/1998 17:22:36:73
01	PTCI171	10/11/1998 00:00:00	36000.000	20.000	36064.220	13907602.870	385.630	IBPC	23/12/1998 17:22:36:67
01	PTCI161	10/11/1998 00:00:00	12600.000	7.000	12606.540	4917346.120	390.060	IBPC	23/12/1998 17:22:36:67
01	PTGA501	10/11/1998 00:00:00	2760.000	3.000	2762.000	717208.480	259.670	IBPC	23/12/1998 17:22:36:73
01	PTCI180	11/11/1998 00:00:00	32400.000	18.000	32430.870	12486867.410	385.030	IBPC	23/12/1998 17:34:45:7
01	PTRP156	11/11/1998 00:00:00	21600.000	12.000	21634.040	8547809.050	395.110	IBPC	23/12/1998 17:34:45:81
01	PTRP174	11/11/1998 00:00:00	18000.000	10.000	18015.230	6880061.210	381.900	IBPC	23/12/1998 17:34:45:81
01	PTCI154	11/11/1998 00:00:00	12600.000	7.000	12606.980	4982597.640	395.230	IBPC	23/12/1998 17:34:45:64
01	PTRP191	11/11/1998 00:00:00	14000.000	10.000	14016.840	5026929.030	358.630	IBPC	23/12/1998 17:34:45:86
01	PTRP155	11/11/1998 00:00:00	36000.000	20.000	36046.400	14060330.290	390.060	IBPC	23/12/1998 17:34:45:81
01	PTCI135	11/11/1998 00:00:00	8400.000	6.000	8416.010	3242158.010	385.240	IBPC	23/12/1998 17:34:45:64
01	PTRL137	11/11/1998 00:00:00	2800.000	2.000	2804.960	1065476.340	379.850	IBPC	23/12/1998 17:34:45:81
01	PTRL110	11/11/1998 00:00:00	3600.000	2.000	3605.570	1542338.280	427.770	IBPC	23/12/1998 17:34:45:75
01	PTGR176	11/11/1998 00:00:00	21600.000	12.000	21614.130	8283864.400	383.260	IBPC	23/12/1998 17:34:45:75
01	PTGR160	11/11/1998 00:00:00	19800.000	11.000	19812.260	7683876.510	387.830	IBPC	23/12/1998 17:34:45:7
01	PTGR162	11/11/1998 00:00:00	54000.000	30.000	54041.130	21025020.940	389.060	IBPC	23/12/1998 17:34:45:75
01	PTCI120	11/11/1998 00:00:00	14400.000	8.000	14411.290	5661348.780	392.840	IBPC	23/12/1998 17:34:45:64
01	PTCI150	12/11/1998 00:00:00	37800.000	21.000	37805.690	14995769.540	396.650	JEMD	24/12/1998 10:21:40:56
01	PTRP192	12/11/1998 00:00:00	1400.000	1.000	1407.080	512805.370	364.450	JEMD	24/12/1998 10:21:40:89
01	PTGR162	12/11/1998 00:00:00	72000.000	40.000	72059.840	28401060.740	394.130	JEMD	24/12/1998 10:21:40:61
01	PTGR160	12/11/1998 00:00:00	14400.000	8.000	14408.010	5659041.490	392.770	JEMD	24/12/1998 10:21:40:61
01	PTRL172	12/11/1998 00:00:00	3600.000	2.000	3615.610	1456779.540	402.910	JEMD	24/12/1998 10:21:40:83
01	PTRP191	12/11/1998 00:00:00	4200.000	3.000	4213.150	1516766.090	360.010	JEMD	24/12/1998 10:21:40:89
01	PTRP155	12/11/1998 00:00:00	36000.000	20.000	36035.400	14261640.050	395.770	JEMD	24/12/1998 10:21:40:83
01	PTRP175	12/11/1998 00:00:00	5400.000	3.000	5413.370	2120067.900	391.640	JEMD	24/12/1998 10:21:40:89
01	PTCI130	12/11/1998 00:00:00	18200.000	13.000	18219.430	7038591.330	386.320	JEMD	24/12/1998 10:21:40:56
01	PTRP123	12/11/1998 00:00:00	7200.000	4.000	7206.960	2925848.090	405.980	JEMD	24/12/1998 10:21:40:83
01	PTGR190	12/11/1998 00:00:00	9000.000	9.000	8984.520	2346911.140	261.220	JEMD	24/12/1998 10:21:40:61
01	PTGR130	12/11/1998 00:00:00	11200.000	8.000	11204.420	4330488.320	386.500	JEMD	24/12/1998 10:21:40:56
01	PTRL153	12/11/1998 00:00:00	7200.000	4.000	7199.830	2951647.100	409.960	JEMD	24/12/1998 10:21:40:61
01	PTRP174	13/11/1998 00:00:00	5400.000	3.000	5405.670	2067720.640	382.510	IBPC	24/12/1998 09:28:01:54
01	PTRP155	13/11/1998 00:00:00	77400.000	43.000	77480.610	30279030.820	390.790	IBPC	24/12/1998 09:28:01:48
01	PTGR130	13/11/1998 00:00:00	16800.000	12.000	16827.620	6403874.590	380.560	IBPC	24/12/1998 09:28:01:43
01	PTRP134	13/11/1998 00:00:00	7000.000	5.000	7013.000	2636019.680	375.880	IBPC	24/12/1998 09:28:01:48
01	PTCI171	13/11/1998 00:00:00	36000.000	20.000	36065.220	13850906.560	384.050	IBPC	24/12/1998 09:28:01:43
01	PTGR120	13/11/1998 00:00:00	10800.000	6.000	10820.720	4247818.860	392.560	IBPC	24/12/1998 09:28:01:43
01	PTGR150	13/11/1998 00:00:00	7200.000	4.000	7199.080	2821601.240	391.940	IBPC	24/12/1998 09:28:01:48
01	PTCI160	13/11/1998 00:00:00	21600.000	12.000	21615.010	8395392.180	388.410	IBPC	24/12/1998 09:28:01:32
01	PTCI161	13/11/1998 00:00:00	23400.000	13.000	23408.290	9092912.800	388.450	IBPC	24/12/1998 09:28:01:37
01	PTCI170	13/11/1998 00:00:00	3600.000	2.000	3602.640	1386058.470	384.730	IBPC	24/12/1998 09:28:01:37
01	PTGR174	13/11/1998 00:00:00	12600.000	7.000	12608.560	4822428.310	382.470	IBPC	24/12/1998 09:28:01:48
