01	019	COSP036	B	02/01/2003 00:00:00	102	4715	PTGR162	0	0	NO	0	2778360.90	0	0017	08/03/2003 13:43:37:56
01	019	COSP054	B	02/01/2003 00:00:00	58	6490	PTGR162	0	0	NO	0	3824297.40	0	0017	08/03/2003 13:43:38:11
01	066	RPHU23F	B	02/01/2003 00:00:00	50	964	PTGR174	0	80	PTRP191	0	528609.40	43004.80	0017	08/03/2003 13:43:44:92
01	042	RPHU23D	B	02/01/2003 00:00:00	52	951	PTGR174	0	90	PTRP191	0	521480.85	48380.40	0017	08/03/2003 13:43:44:43
01	048	RPAM088	G	02/01/2003 00:00:00	17	133	PTRP134	0	26	PTRP134	0	76218.31	14899.82	0017	08/03/2003 13:43:43:38
01	047	RPHU25E	B	02/01/2003 00:00:00	31	1501	PTGR155	0	95	PTRP191	0	838083.35	51068.20	0017	08/03/2003 13:43:48:49
01	024	RPHU25G	B	02/01/2003 00:00:00	25	1205	PTRP155	0	96	PTRP191	0	682102.30	51605.76	0017	08/03/2003 13:43:48:82
01	046	RPHU27A	P	02/01/2003 00:00:00	5	400	PTRP134	0	72	PTRP134	0	229228.00	41261.04	0017	08/03/2003 13:43:51:4
01	047	RPHU25B	B	02/01/2003 00:00:00	33	1437	PTGR155	0	102	PTRP191	0	802348.95	54831.12	0017	08/03/2003 13:43:48:11
01	019	COSP047	B	02/01/2003 00:00:00	79	6000	PTGR162	0	0	NO	0	3535560.00	0	0017	08/03/2003 13:43:37:78
01	051	RPHU24E	B	02/01/2003 00:00:00	37	1166	PTGR155	0	0	NO	0	651036.10	0	0017	08/03/2003 13:43:46:95
01	027	COSP053	B	02/01/2003 00:00:00	65	1516	PTGR171	0	0	NO	0	817775.88	0	0017	08/03/2003 13:43:37:94
01	066	RPHU25A	B	02/01/2003 00:00:00	33	1233	PTGR155	0	95	PTRP191	0	688445.55	51068.20	0017	08/03/2003 13:43:47:94
01	050	RPHU24C	B	02/01/2003 00:00:00	41	1300	PTGR155	0	120	PTRP191	0	725855.00	64507.20	0017	08/03/2003 13:43:46:51
01	051	RPHU24F	B	02/01/2003 00:00:00	36	1294	PTGR155	0	191	PTRP191	0	722504.90	102673.96	0017	08/03/2003 13:43:47:12
01	032	COSP079	P	02/01/2003 00:00:00	7	1120	PTGR120	0	0	NO	0	709396.80	0	0017	08/03/2003 13:43:40:36
01	050	RPHU23I	B	03/01/2003 00:00:00	44	1240	PTGR155	0	150	PTRP191	0	692354.00	80634.00	0017	08/03/2003 13:43:45:63
01	044	RLAS013R	B	03/01/2003 00:00:00	31	530	PTRL153	0	0	NO	0	332840.00	0	0017	08/03/2003 13:43:41:51
01	014	RPHU24D	B	03/01/2003 00:00:00	40	1631	PTRP155	0	100	PTRP191	0	923243.86	53756.00	0017	08/03/2003 13:43:46:79
01	052	RPHU26A	B	03/01/2003 00:00:00	27	560	PTRP155	0	55	PTRP191	0	316993.60	29565.80	0017	08/03/2003 13:43:49:37
01	023	COSP058	B	03/01/2003 00:00:00	47	1900	PTCI171	0	0	NO	0	1125712.00	0	0017	08/03/2003 13:43:38:71
01	024	RPHU25G	B	03/01/2003 00:00:00	26	1205	PTRP155	0	96	PTRP191	0	682102.30	51605.76	0017	08/03/2003 13:43:48:82
01	044	RLAS014	B	03/01/2003 00:00:00	59	1171	PTRL172	0	0	NO	0	719251.62	0	0017	08/03/2003 13:43:41:68
01	045	RLAS015	B	03/01/2003 00:00:00	40	1436	PTRL157	0	0	NO	0	891081.08	0	0017	08/03/2003 13:43:41:84
01	047	RPHU25C	B	03/01/2003 00:00:00	33	1375	PTGR155	0	90	PTRP191	0	767731.25	48380.40	0017	08/03/2003 13:43:48:27
01	016	RPAH087	B	03/01/2003 00:00:00	53	830	PTRP174	0	76	PTRP192	0	462351.50	41556.04	0017	08/03/2003 13:43:42:67
01	046	RPHU26I	P	03/01/2003 00:00:00	7	680	PTRP134	0	127	PTRP134	0	389687.60	72779.89	0017	08/03/2003 13:43:51:24
01	046	RPHU26F	P	03/01/2003 00:00:00	12	750	PTRP134	0	140	PTRP134	0	429802.50	80229.80	0017	08/03/2003 13:43:50:63
01	048	RPAM088	G	03/01/2003 00:00:00	18	133	PTRP134	0	26	PTRP134	0	76218.31	14899.82	0017	08/03/2003 13:43:43:44
01	046	RPHU27A	P	03/01/2003 00:00:00	5	0	NO	0	0	NO	0	0	0	0017	08/03/2003 13:43:51:4
01	050	RPHU24B	B	03/01/2003 00:00:00	42	1260	PTGR155	0	104	PTRP191	0	703521.00	55906.24	0017	08/03/2003 13:43:46:07
01	036	COSP080A	P	03/01/2003 00:00:00	5	560	PTCI120	0	0	NO	0	360875.20	0	0017	08/03/2003 13:43:40:8
01	019	COHY005	B	03/01/2003 00:00:00	64	12758	PTGR176	0	0	NO	0	7462281.78	0	0017	08/03/2003 13:43:35:8
01	051	RPHU24H	B	03/01/2003 00:00:00	35	1087	PTGR155	0	0	NO	0	606926.45	0	0017	08/03/2003 13:43:47:56
01	050	RPHU24C	B	03/01/2003 00:00:00	41	1300	PTGR155	0	120	PTRP191	0	725855.00	64507.20	0017	08/03/2003 13:43:46:51
01	023	COHYBR63	B	03/01/2003 00:00:00	39	3180	PTGR161	0	0	NO	0	1869363.00	0	0017	08/03/2003 13:43:36:68
01	036	COSP080	P	03/01/2003 00:00:00	6	1600	PTCI120	0	0	NO	0	1031072.00	0	0017	08/03/2003 13:43:40:58
01	039	RPHU27E	P	03/01/2003 00:00:00	1	400	PTRP123	0	40	PTRP123	0	246148.00	24614.80	0017	08/03/2003 13:43:52:12
01	019	COSP036	B	03/01/2003 00:00:00	102	7784	PTGR162	0	0	NO	0	4586799.84	0	0017	08/03/2003 13:43:37:56
01	042	RPHU23E	B	03/01/2003 00:00:00	51	885	PTGR174	0	80	PTRP191	0	485289.75	43004.80	0017	08/03/2003 13:43:44:65
01	066	RPHU23F	B	03/01/2003 00:00:00	51	964	PTGR174	0	80	PTRP191	0	528609.40	43004.80	0017	08/03/2003 13:43:44:92
01	019	COSP047	B	03/01/2003 00:00:00	79	6000	PTGR162	0	0	NO	0	3535560.00	0	0017	08/03/2003 13:43:37:78
01	046	RPHU26H	P	03/01/2003 00:00:00	10	700	PTRP134	0	132	PTRP134	0	401149.00	75645.24	0017	08/03/2003 13:43:51:02
01	023	COIBBC03	B	03/01/2003 00:00:00	47	1660	PTGR160	0	0	NO	0	965821.20	0	0017	08/03/2003 13:43:37:39
01	032	COHY009	P	03/01/2003 00:00:00	7	2981	PTGR120	0	0	NO	0	1888135.59	0	0017	08/03/2003 13:43:36:46
01	019	COHY007	B	03/01/2003 00:00:00	53	6906	PTGR162	0	0	NO	0	4069429.56	0	0017	08/03/2003 13:43:35:97
01	066	RPHU24I	B	03/01/2003 00:00:00	35	1737	PTGR155	0	133	PTRP191	0	969853.95	71495.48	0017	08/03/2003 13:43:47:72
01	051	RPHU24E	B	03/01/2003 00:00:00	37	1166	PTGR155	0	52	PTRP191	0	651036.10	27953.12	0017	08/03/2003 13:43:46:95
01	051	RPHU24G	B	03/01/2003 00:00:00	35	1261	PTGR155	0	100	PTRP191	0	704079.35	53756.00	0017	08/03/2003 13:43:47:39
01	032	COSP081	P	03/01/2003 00:00:00	1	1560	PTCI111	0	0	NO	0	1070378.40	0	0017	08/03/2003 13:43:40:97
01	056	COSP057	B	03/01/2003 00:00:00	48	3000	PTCI161	0	0	NO	0	1787730.00	0	0017	08/03/2003 13:43:38:49
01	027	COSP053	B	03/01/2003 00:00:00	65	1516	PTGR171	0	0	NO	0	817775.88	0	0017	08/03/2003 13:43:37:94
